gbifID,reference,publisher,rightsHolder
2563568643,https://www.inaturalist.org/photos/60145240,"iNaturalist","benpassarelli"
2563568325,https://www.inaturalist.org/photos/60145232,"iNaturalist","benpassarelli"
2563563497,https://www.inaturalist.org/photos/60113160,"iNaturalist","James Maughn"
2563563340,https://www.inaturalist.org/photos/60112238,"iNaturalist","James Maughn"
2563551978,https://www.inaturalist.org/photos/60058156,"iNaturalist","benpassarelli"
2563543241,https://www.inaturalist.org/photos/60014787,"iNaturalist","tamjam"
2563526765,https://www.inaturalist.org/photos/59944740,"iNaturalist","samanthaddgreen"
2563526765,https://www.inaturalist.org/photos/59944728,"iNaturalist","samanthaddgreen"
2563499748,https://www.inaturalist.org/photos/59819720,"iNaturalist","James Maughn"
2557752908,https://www.inaturalist.org/photos/59423053,"iNaturalist","Anthony Scott"
2557752908,https://www.inaturalist.org/photos/59423036,"iNaturalist","Anthony Scott"
2557752908,https://www.inaturalist.org/photos/59423043,"iNaturalist","Anthony Scott"
2557752908,https://www.inaturalist.org/photos/59423048,"iNaturalist","Anthony Scott"
2550125508,https://www.inaturalist.org/photos/59265023,"iNaturalist","wsteinriede"
2550125508,https://www.inaturalist.org/photos/59265035,"iNaturalist","wsteinriede"
2550045218,https://www.inaturalist.org/photos/59114859,"iNaturalist","Gena Bentall"
2550011430,https://www.inaturalist.org/photos/58965955,"iNaturalist","benjchristensen"
2550011430,https://www.inaturalist.org/photos/58965953,"iNaturalist","benjchristensen"
2550011430,https://www.inaturalist.org/photos/58965959,"iNaturalist","benjchristensen"
2550004645,https://www.inaturalist.org/photos/59089503,"iNaturalist","James Maughn"
2542961758,https://www.inaturalist.org/photos/58898093,"iNaturalist","Ken Kellman"
